"Item","Fq","Concordance","Ventilation","Carte","Sélection"
"réjouissants","1","","","",""
"observé","1","","","",""
"constatent","1","","","",""
"ardeur","1","","","",""
"révolutionnaire","1","","","",""
"puisée","1","","","",""
"tarie","1","","","",""
"lirai","1","","","",""
"retraite","1","","","",""
"apparemment","1","","","",""
"attend","1","","","",""
"toujours…","1","","","",""
"venons","1","","","",""
"migration","1","","","",""
"citadins","1","","","",""
"symbolise","1","","","",""
"récents","1","","","",""
"auraient","1","","","",""
"apporté","1","","","",""
"dépit","1","","","",""
"files","1","","","",""
"quartier","1","","","",""
"soit…six","1","","","",""
"bondi","1","","","",""
"soulignent","1","","","",""
"ressourcement","1","","","",""
"monde…","1","","","",""
"constatation","1","","","",""
"vrais","1","","","",""
"nourrissant","1","","","",""
"longues","1","","","",""
"raconte","1","","","",""
"sido","1","","","",""
"évoquant","1","","","",""
"sauvages","1","","","",""
"frères","1","","","",""
"excès","1","","","",""
"égarement","1","","","",""
"sommet","1","","","",""
"arbres","1","","","",""
"fenils…","1","","","",""
"passaient","1","","","",""
"baptiste","1","","","",""
"ducournau","1","","","",""
"5h57","1","","","",""
"reby","1","","","",""
"8h14","1","","","",""
"person","1","","","",""
"13h47","1","","","",""
"mélancolie","1","","","",""
"pensant","1","","","",""
"prépare…","1","","","",""
"allé","1","","","",""
"projection","1","","","",""
"années20","1","","","",""
"perceptions","1","","","",""
"sabine","1","","","",""
"audrerie","1","","","",""
"resultats","1","","","",""
"letude","1","","","",""
"nombreux","1","","","",""
"dillustration","1","","","",""
"pouvoirs","1","","","",""
"réticences","1","","","",""
"compagnonnage","1","","","",""
"fortiori","1","","","",""
"aussialberto","1","","","",""
"manguel","1","","","",""
"constituent","1","","","",""
"obligations","1","","","",""
"progressions","1","","","",""
"installation","1","","","",""
"sociaux…","1","","","",""
"réalisées","1","","","",""
"indiquent","1","","","",""
"penche","1","","","",""
"dévoile","1","","","",""
"aussila","1","","","",""
"réagi","1","","","",""
"soulignant","1","","","",""
"insister","1","","","",""
"légitimes","1","","","",""
"emmanuel","1","","","",""
"macron","1","","","",""
"offert","1","","","",""
"prochaine","1","","","",""
"annuelle","1","","","",""
"07h46","1","","","",""
"getty","1","","","",""
"klaus","1","","","",""
"vedfelt","1","","","",""
"fermetures","1","","","",""
"qualifiés","1","","","",""
"cuisine","1","","","",""
"posté","1","","","",""
"visites","1","","","",""
"personnalisation","1","","","",""
"ciblage","1","","","",""
"publicitaire","1","","","",""
"où","1","","","",""
"porosité","1","","","",""
"fatigué","1","","","",""
"mentalement","1","","","",""
"prémâchent","1","","","",""
"rentrer","1","","","",""
"aiderait","1","","","",""
"adonnerait","1","","","",""
"résonne","1","","","",""
"berne","1","","","",""
"encouragé","1","","","",""
"limité","1","","","",""
"dégâts","1","","","",""
"tendancielle","1","","","",""
"interrogeait","1","","","",""
"figurant","1","","","",""
"ocde","1","","","",""
"pisa","1","","","",""
"attirer","1","","","",""
"miser","1","","","",""
"permettra","1","","","",""
"intergénérationnels","1","","","",""
"détaille","1","","","",""
"personnalisés","1","","","",""
"arrivé","1","","","",""
"rassurez","1","","","",""
"rythme","1","","","",""
"effréné","1","","","",""
"24h","1","","","",""
"esthétiquement","1","","","",""
"plaisant","1","","","",""
"cheminée","1","","","",""
"plage","1","","","",""
"ensoleillée","1","","","",""
"parc","1","","","",""
"vide","1","","","",""
"courent","1","","","",""
"parfait","1","","","",""
"traîne","1","","","",""
"chevet","1","","","",""
"lustres","1","","","",""
"réveil","1","","","",""
"parcourir","1","","","",""
"sac","1","","","",""
"patienter","1","","","",""
"voiture","1","","","",""
"médecin","1","","","",""
"aménager","1","","","",""
"prends","1","","","",""
"dédier","1","","","",""
"comparez","1","","","",""
"enchainer","1","","","",""
"peinez","1","","","",""
"aménagement","1","","","",""
"revoyez","1","","","",""
"réussirez","1","","","",""
"audiobook","1","","","",""
"téléchargent","1","","","",""
"substituts","1","","","",""
"pleine","1","","","",""
"diner","1","","","",""
"repassage","1","","","",""
"immerger","1","","","",""
"grosseur","1","","","",""
"freine","1","","","",""
"recommencer","1","","","",""
"petites","1","","","",""
"poésies","1","","","",""
"haïku","1","","","",""
"japonaise","1","","","",""
"commencez","1","","","",""
"remettre","1","","","",""
"semblera","1","","","",""
"insurmontable","1","","","",""
"pinterest","1","","","",""
"virginie","1","","","",""
"grimaldi","1","","","",""
"syngué","1","","","",""
"sabour","1","","","",""
"afghanes","1","","","",""
"adopter","1","","","",""
"févr","1","","","",""
"livraison","1","","","",""
"expédition","1","","","",""
"48h","1","","","",""
"ouvrés","1","","","",""
"colis","1","","","",""
"paiements","1","","","",""
"sécurisés","1","","","",""
"sommes","1","","","",""
"retours","1","","","",""
"accélère","1","","","",""
"stoppée","1","","","",""
"courbe","1","","","",""
"augmentait","1","","","",""
"entremêlent","1","","","",""
"diplôme","1","","","",""
"vieillit","1","","","",""
"concurrencée","1","","","",""
"explose","1","","","",""
"va","1","","","",""
"vieillissant","1","","","",""
"majeur","1","","","",""
"essor","1","","","",""
"court","1","","","",""
"multitude","1","","","",""
"sollicitée","1","","","",""
"énormes","1","","","",""
"moyennes","1","","","",""
"résulte","1","","","",""
"catégorie","1","","","",""
"croissante","1","","","",""
"emplois","1","","","",""
"deviendra","1","","","",""
"lombardo","1","","","",""
"loup","1","","","",""
"wolff","1","","","",""
"coll","1","","","",""
"réalise","1","","","",""
"↩","1","","","",""
"romorantin","1","","","",""
"agacement","1","","","",""
"émettre","1","","","",""
"camarade","1","","","",""
"avoue","1","","","",""
"flattés","1","","","",""
"choisis","1","","","",""
"participer","1","","","",""
"effrayés","1","","","",""
"échappaient","1","","","",""
"heureuse","1","","","",""
"green","1","","","",""
"–auteur","1","","","",""
"principe","1","","","",""
"trouvé","1","","","",""
"trouvés","1","","","",""
"instituts","1","","","",""
"publiait","1","","","",""
"effectué","1","","","",""
"012","1","","","",""
"apprenait","1","","","",""
"avouer","1","","","",""
"purs","1","","","",""
"durs","1","","","",""
"impliqués","1","","","",""
"aise","1","","","",""
"laurent","1","","","",""
"gaudé","1","","","",""
"noire","1","","","",""
"bacheliers","1","","","",""
"dira","1","","","",""
"masque","1","","","",""
"plume","1","","","",""
"inter","1","","","",""
"fêter","1","","","",""
"évoquent","1","","","",""
"loric","1","","","",""
"–on","1","","","",""
"souvient","1","","","",""
"traite","1","","","",""
"nuances","1","","","",""
"grey","1","","","",""
"érotique","1","","","",""
"étonner","1","","","",""
"venue","1","","","",""
"assister","1","","","",""
"fondateurs","1","","","",""
"philosophie","1","","","",""
"fonctionner","1","","","",""
"divertissements","1","","","",""
"wattpad","1","","","",""
"chroniques","1","","","",""
"récits","1","","","",""
"scénarisés","1","","","",""
"parallèles","1","","","",""
"cherche","1","","","",""
"tweets","1","","","",""
"involontaire","1","","","",""
"goriot","1","","","",""
"orgueil","1","","","",""
"écrivez","1","","","",""
"préoccupations","1","","","",""
"fuir","1","","","",""
